id,Order,(internal)family,baseGenus,cpGI,mtGI,SRA
2318,Dioscoreales,Burmanniaceae,Burmannia,1331211114,,SRR8899846
10837,Dioscoreales,Burmanniaceae,Oxygyne,,,SRR7248545
14654,Dioscoreales,Dioscoreaceae,Tacca,1331210928,,SRR8899842
15261,Dioscoreales,Dioscoreaceae,Trichopus,1714234693,,SRR7881466
9978,Dioscoreales,Nartheciaceae,Narthecium,,,SRR12432531
277,Dipsacales,Adoxaceae,Adoxa,1197513087,,SRR11051892
13324,Dipsacales,Adoxaceae,Sambucus,1770690757,,ERR3089135
13901,Dipsacales,Adoxaceae,Sinadoxa,1111669017,,SRR11051914
14835,Dipsacales,Adoxaceae,Tetradoxa,1197513169,,SRR11051903
15673,Dipsacales,Adoxaceae,Viburnum,1418584927,,SRR12432421
7960,Dipsacales,Caprifoliaceae,Knautia,,,SRR12432461
8739,Dipsacales,Caprifoliaceae,Lonicera,1770690989,,SRR12432419
13448,Dipsacales,Caprifoliaceae,Scabiosa,1766753318,,SRR12518791
14576,Dipsacales,Caprifoliaceae,Symphoricarpos,1834978263,,SRR12361836
15355,Dipsacales,Caprifoliaceae,Triplostegia,1770690213,,SRR7039141
15574,Dipsacales,Caprifoliaceae,Valeriana,1770690290,,SRR8889261
4904,Disceliales,Disceliaceae,Discelium,,,SRR6058895
2238,Encalyptales,Bryobartramiaceae,Bryobartramia,,,SRR6318123
5406,Encalyptales,Encalyptaceae,Encalypta,,,SRR6058890
5519,Equisetales,Equisetaceae,Equisetum,359751518,,SRR12518771
188,Ericales,Actinidiaceae,Actinidia,1796201119,1622212457,DRR180226
3457,Ericales,Actinidiaceae,Clematoclethra,1063152718,,SRR3723919
7594,Ericales,Balsaminaceae,Impatiens,1747253836,,SRR11908461
3468,Ericales,Clethraceae,Clethra,1593551222,,SRR11696608
4247,Ericales,Cyrillaceae,Cyrilla,,,SRR7451102
1810,Ericales,Diapensiaceae,Berneuxia,,,SRR11282191
4586,Ericales,Diapensiaceae,Diapensia,,,SRR11282190
6106,Ericales,Diapensiaceae,Galax,1042266719,,SRR11282173
13840,Ericales,Diapensiaceae,Shortia,,,SRR11282177
4818,Ericales,Ebenaceae,Diospyros,1052488828,,SRR12450964
820,Ericales,Ericaceae,Andromeda,,,SRR8157486
1139,Ericales,Ericaceae,Arbutus,543383027,,SRR11804854
1173,Ericales,Ericaceae,Arctostaphylos,,,SRR11287695
2471,Ericales,Ericaceae,Calopteryx,,,SRR3547163
5395,Ericales,Ericaceae,Empetrum,,,SRR12432459
5574,Ericales,Ericaceae,Erica,,,SRR12328966
7862,Ericales,Ericaceae,Kalmia,,,SRR8335318
11668,Ericales,Ericaceae,Pieris,,,SRR9128375
13006,Ericales,Ericaceae,Rhododendron,1834977878,,SRR12063463
14519,Ericales,Ericaceae,Styphelia,,,SRR5936551
14947,Ericales,Ericaceae,Therorhodion,,,SRR5641096
499,Ericales,Lecythidaceae,Allantoma,,,SRR8599517
1662,Ericales,Lecythidaceae,Barringtonia,1238819686,,SRR8599524
1818,Ericales,Lecythidaceae,Bertholletia,1299049442,,SRR8599510
2680,Ericales,Lecythidaceae,Cariniana,,,SRR8599518
3816,Ericales,Lecythidaceae,Corythophora,,,SRR8599521
3850,Ericales,Lecythidaceae,Couratari,,,SRR8599520
3851,Ericales,Lecythidaceae,Couroupita,,,SRR8599527
5672,Ericales,Lecythidaceae,Eschweilera,,,SRR8599526
6524,Ericales,Lecythidaceae,Grias,,,SRR8599511
6590,Ericales,Lecythidaceae,Gustavia,,,SRR8599522
8255,Ericales,Lecythidaceae,Lecythis,,,SRR8599514
13616,Ericales,Marcgraviaceae,Schwartzia,,,SRR4096351
910,Ericales,Pentaphylacaceae,Anneslea,1238820302,,SRR5880481
5762,Ericales,Pentaphylacaceae,Eurya,1610624201,,SRR7957368
6273,Ericales,Polemoniaceae,Gilia,,,SRR2658257
6642,Ericales,Polemoniaceae,Gymnosteris,,,SRR3540872
8412,Ericales,Polemoniaceae,Leptodactylon,,,SRR3540963
8446,Ericales,Polemoniaceae,Leptosiphon,,,SRR3545678
8619,Ericales,Polemoniaceae,Linanthus,,,SRR3541186
11529,Ericales,Polemoniaceae,Phlox,,,SRR11598996
13315,Ericales,Polemoniaceae,Saltugilia,,,SRR2658260
285,Ericales,Primulaceae,Aegiceras,1770693640,,SRR2961645
3765,Ericales,Primulaceae,Coris,,,SRR11495529
5373,Ericales,Primulaceae,Embelia,1770693816,,SRR4279807
8895,Ericales,Primulaceae,Lysimachia,1783490195,,SRR12432480
8988,Ericales,Primulaceae,Maesa,1049741691,,SRR7121805
11171,Ericales,Primulaceae,Peckia,,,SRR9278305
12222,Ericales,Primulaceae,Primula,1079488699,,ERR1992433
15298,Ericales,Primulaceae,Trientalis,,,SRR12432462
13169,Ericales,Roridulaceae,Roridula,,,SRR11696609
1191,Ericales,Sapotaceae,Argania,1863297334,,SRR9222802
9073,Ericales,Sapotaceae,Manilkara,1800328907,,SRR6438385
12189,Ericales,Sapotaceae,Pouteria,1552485048,,SRR8889267
14625,Ericales,Sapotaceae,Synsepalum,,,SRR3560798
4359,Ericales,Sarraceniaceae,Darlingtonia,,,SRR1811407
6898,Ericales,Sarraceniaceae,Heliamphora,,,SRR1811429
13410,Ericales,Sarraceniaceae,Sarracenia,,,ERR2137690
545,Ericales,Styracaceae,Alniphyllum,1593550965,,SRR4105459
12600,Ericales,Styracaceae,Pterostyrax,1593551651,,SRR11599024
13919,Ericales,Styracaceae,Sinojackia,1563845722,,SRR7948417
14523,Ericales,Styracaceae,Styrax,1819291319,,SRR8791175
14592,Ericales,Symplocaceae,Symplocos,1559969424,,SRR11599022
6038,Ericales,Theaceae,Franklinia,1238818982,,SRR11598990
6455,Ericales,Theaceae,Gordonia,1238812448,,SRR11612831
13490,Ericales,Theaceae,Schima,1236516167,,SRR8316873
14381,Ericales,Theaceae,Stewartia,1587031186,,SRR8627736
6014,Escalloniales,Escalloniaceae,Forgesia,,,SRR7451076
315,Fabales,Leguminosae,Aeschynomene,1882270915,,SRR10512172
352,Fabales,Leguminosae,Afzelia,1834969665,,SRR10340308
591,Fabales,Leguminosae,Alysicarpus,,,SRR8666583
675,Fabales,Leguminosae,Amorpha,1834968042,,SRR12361783
698,Fabales,Leguminosae,Amphicarpaea,,,SRR3286488
1016,Fabales,Leguminosae,Aotus,,,SRR8572134
1116,Fabales,Leguminosae,Arachis,1770042768,,SRR12104826
1151,Fabales,Leguminosae,Archidendron,1206251046,,SRR7121995
1382,Fabales,Leguminosae,Astragalus,1834974059,,SRR9218086
1628,Fabales,Leguminosae,Baptisia,,,SRR11598972
1712,Fabales,Leguminosae,Bauhinia,1379050540,,SRR7121445
2332,Fabales,Leguminosae,Butea,1834974304,,SRR6820559
2368,Fabales,Leguminosae,Cajanus,1092182280,,SRR6189007
2648,Fabales,Leguminosae,Caragana,1839348503,,SRR4046240
2741,Fabales,Leguminosae,Cassia,1834973630,,SRR7121459
2753,Fabales,Leguminosae,Castanospermum,,1796208061,SRR2179951
2880,Fabales,Leguminosae,Centrosema,,,SRR6820553
3031,Fabales,Leguminosae,Chamaecrista,1834975570,,SRR5313951
3337,Fabales,Leguminosae,Cicer,197294093,,SRR12481796
3487,Fabales,Leguminosae,Clitoria,1834972712,,SRR6820548
3535,Fabales,Leguminosae,Codariocalyx,,,SRR7121793
3981,Fabales,Leguminosae,Crotalaria,,,SRR7121469
4069,Fabales,Leguminosae,Cullen,1693287431,,SRR8666205
4105,Fabales,Leguminosae,Cyamopsis,1418576273,,SRR3729744
4320,Fabales,Leguminosae,Dalbergia,1863129641,,SRR11362714
4322,Fabales,Leguminosae,Dalea,,,SRR12361846
4384,Fabales,Leguminosae,Daubentonia,,,SRR6757291
4539,Fabales,Leguminosae,Desmodium,1714236310,,SRR6820563
5204,Fabales,Leguminosae,Ebenopsis,,,SRR8889271
5479,Fabales,Leguminosae,Eperua,,,ERR964508
5651,Fabales,Leguminosae,Erythrina,,,SRR7122140
5661,Fabales,Leguminosae,Erythrophleum,1593552922,,SRR8191117
5863,Fabales,Leguminosae,Faidherbia,1215848067,,SRR7072808
5979,Fabales,Leguminosae,Flemingia,,,SRR7121782
6173,Fabales,Leguminosae,Gastrolobium,,,SRR8666566
6210,Fabales,Leguminosae,Genista,1834973547,,SRR12432543
6270,Fabales,Leguminosae,Gilbertiodendron,,,ERR5033506
6310,Fabales,Leguminosae,Gleditsia,1834966237,,SRR12161840
6367,Fabales,Leguminosae,Glycyrrhiza,1839348580,,SRR8690430
6406,Fabales,Leguminosae,Gompholobium,,,SRR8666394
6538,Fabales,Leguminosae,Grona,1478307550,,SRR8666363
7600,Fabales,Leguminosae,Indigofera,1834971682,,SRR8666560
7614,Fabales,Leguminosae,Inga,1834968471,,ERR776844
7619,Fabales,Leguminosae,Intsia,1834970262,,SRR1401591
7713,Fabales,Leguminosae,Isotropis,,,SRR8666573
7901,Fabales,Leguminosae,Kennedia,,,SRR6820556
7987,Fabales,Leguminosae,Koompassia,,,ERR2094425
8056,Fabales,Leguminosae,Laburnum,,,ERR171444
8206,Fabales,Leguminosae,Lathyrus,827044878,,SRR6702467
8318,Fabales,Leguminosae,Lens,827045178,,SRR6690095
8483,Fabales,Leguminosae,Lespedeza,1829771882,,SRR2105930
8963,Fabales,Leguminosae,Macroptilium,,,SRR6820557
9127,Fabales,Leguminosae,Marina,,,SRR4233931
9299,Fabales,Leguminosae,Melilotus,1610617278,,SRR1557100
9583,Fabales,Leguminosae,Mimosa,1693302485,,SRR5313986
9602,Fabales,Leguminosae,Mirbelia,1834973215,,SRR8666466
9757,Fabales,Leguminosae,Mora,,,ERR1473860
9814,Fabales,Leguminosae,Mucuna,1714604727,,SRR7121922
10203,Fabales,Leguminosae,Neptunia,,,SRR8666619
10249,Fabales,Leguminosae,Newtonia,,,SRR6795773
10276,Fabales,Leguminosae,Nissolia,,,SRR5313997
10616,Fabales,Leguminosae,Orbexilum,1834974723,,SRR8669887
10693,Fabales,Leguminosae,Ornithopus,,,SRR12328962
10860,Fabales,Leguminosae,Oxytropis,1834980658,,SRR6650560
11189,Fabales,Leguminosae,Pediomelum,,,SRR12361893
11383,Fabales,Leguminosae,Petalostylis,1834970178,,SRR8666244
11455,Fabales,Leguminosae,Phanera,,,SRR7121897
11583,Fabales,Leguminosae,Phyllodium,1834962967,,SRR7121822
11753,Fabales,Leguminosae,Pisum,1421723431,,SRR12394702
12525,Fabales,Leguminosae,Psophocarpus,,,SRR3039626
12564,Fabales,Leguminosae,Pterocarpus,1863131924,,SRR11023659
13053,Fabales,Leguminosae,Rhynchosia,,,SRR8666626
13187,Fabales,Leguminosae,Rothia,,,SRR7407867
13809,Fabales,Leguminosae,Sesbania,1839353828,,SRR8666332
14089,Fabales,Leguminosae,Spatholobus,1863132617,,SRR7801878
14147,Fabales,Leguminosae,Sphenostylis,,,SRR5647392
14480,Fabales,Leguminosae,Strongylodon,,,SRR6820560
14515,Fabales,Leguminosae,Stylosanthes,1464314394,,SRR6425047
14554,Fabales,Leguminosae,Swainsona,,,SRR8666304
14799,Fabales,Leguminosae,Tephrosia,,,SRR7121456
14803,Fabales,Leguminosae,Teramnus,,,SRR6820562
14944,Fabales,Leguminosae,Thermopsis,1834975486,,SRR8208358
15304,Fabales,Leguminosae,Trigonella,1832296611,,SRR8690407
15564,Fabales,Leguminosae,Vachellia,1331215189,,SRR9120924
15861,Fabales,Leguminosae,Wisteria,1839353366,,SRR11599044
16064,Fabales,Leguminosae,Zornia,1834975654,,SRR8666751
16074,Fabales,Leguminosae,Zygia,,,ERR776824
12070,Fabales,Polygalaceae,Polygala,,,SRR12432316
12748,Fabales,Quillajaceae,Quillaja,1607264352,,SRR6297481
546,Fagales,Betulaceae,Alnus,1315147193,,ERR2103730
2706,Fagales,Betulaceae,Carpinus,1526690351,,SRR11171684
3799,Fagales,Betulaceae,Corylus,1102547102,,SRR11950181
10785,Fagales,Betulaceae,Ostrya,1491827252,,SRR8302707
10787,Fagales,Betulaceae,Ostryopsis,1464312277,,SRR8302720
2766,Fagales,Casuarinaceae,Casuarina,1693286428,,SRR5311013
2749,Fagales,Fagaceae,Castanea,1757996766,,SRR10270293
2752,Fagales,Fagaceae,Castanopsis,1839126585,,SRR3165405
3308,Fagales,Fagaceae,Chrysolepis,,,SRR8258696
5862,Fagales,Fagaceae,Fagus,1610618378,,SRR12432548
8675,Fagales,Fagaceae,Lithocarpus,788229549,,SRR1405705
15307,Fagales,Fagaceae,Trigonobalanus,609253093,,SRR037803
2725,Fagales,Juglandaceae,Carya,1861675723,,SRR6804853
4150,Fagales,Juglandaceae,Cyclocarya,1181197114,,SRR9313650
5433,Fagales,Juglandaceae,Engelhardia,1824662523,,SRR7121938
11824,Fagales,Juglandaceae,Platycarya,1861675813,,SRR9313657
12565,Fagales,Juglandaceae,Pterocarya,1824662163,,SRR10014766
3668,Fagales,Myricaceae,Comptonia,,,SRR11071469
9890,Fagales,Myricaceae,Myrica,,,SRR12432487
1042,Funariales,Funariaceae,Aphanorrhegma,,,SRR6058933
5465,Funariales,Funariaceae,Entosthodon,380083808,,SRR6318121
6079,Funariales,Funariaceae,Funaria,,669017452,SRR6318056
6430,Funariales,Funariaceae,Goniomitrium,,,SRR6318094
5715,Garryales,Eucommiaceae,Eucommia,1041926776,,SRR365033
6160,Garryales,Garryaceae,Garrya,,,SRR2401791
358,Gentianales,Apocynaceae,Aganosma,,,SRR1222604
439,Gentianales,Apocynaceae,Alafia,,,SRR6425650
496,Gentianales,Apocynaceae,Allamanda,,,SRR6425646
575,Gentianales,Apocynaceae,Alstonia,,,SRR7121474
614,Gentianales,Apocynaceae,Ambelania,,,SRR6425629
709,Gentianales,Apocynaceae,Amphineurion,,,SRR6425617
916,Gentianales,Apocynaceae,Anodendron,,,SRR1237972
1070,Gentianales,Apocynaceae,Apocynum,1843249588,,SRR7360365
1135,Gentianales,Apocynaceae,Araujia,,,SRR934048
1336,Gentianales,Apocynaceae,Aspidosperma,,,SRR6425633
1349,Gentianales,Apocynaceae,Astephanus,,,SRR934050
1723,Gentianales,Apocynaceae,Beaumontia,,,SRR6425640
2479,Gentianales,Apocynaceae,Calotropis,1610618642,,SRR6078579
2543,Gentianales,Apocynaceae,Cameraria,,,SRR1190496
2724,Gentianales,Apocynaceae,Carvalhoa,,,SRR6453547
2785,Gentianales,Apocynaceae,Catharanthus,511348314,,SRR1548911
3887,Gentianales,Apocynaceae,Craspidospermum,,,SRR6425608
4856,Gentianales,Apocynaceae,Diplolepis,,,ERR1359312
4870,Gentianales,Apocynaceae,Diplorhynchus,,,SRR6425611
4906,Gentianales,Apocynaceae,Dischidia,,,SRR6425637
5185,Gentianales,Apocynaceae,Dyera,,,SRR6425630
5252,Gentianales,Apocynaceae,Echites,725665994,,SRR1222609
5497,Gentianales,Apocynaceae,Epigynum,,,SRR1222613
5783,Gentianales,Apocynaceae,Eustegia,,,SRR934043
6404,Gentianales,Apocynaceae,Gomphocarpus,,,SRR7121658
6603,Gentianales,Apocynaceae,Gymnanthera,,,SRR8666467
7375,Gentianales,Apocynaceae,Hunteria,,,SRR6425645
7990,Gentianales,Apocynaceae,Kopsia,,,SRR6425627
8077,Gentianales,Apocynaceae,Lacmellea,,,SRR6425613
8143,Gentianales,Apocynaceae,Landolphia,,,SRR6425615
8232,Gentianales,Apocynaceae,Laxoplumeria,,,SRR6425614
8380,Gentianales,Apocynaceae,Lepiniopsis,,,SRR6425609
8529,Gentianales,Apocynaceae,Leuconotis,,,SRR6425628
8957,Gentianales,Apocynaceae,Macropharynx,,,SRR6425654
9042,Gentianales,Apocynaceae,Malouetia,,,SRR6425652
9061,Gentianales,Apocynaceae,Mandevilla,,,SRR6425618
9141,Gentianales,Apocynaceae,Marsdenia,,,SRR934040
9313,Gentianales,Apocynaceae,Melodinus,,,SRR6425607
9357,Gentianales,Apocynaceae,Mesechites,,,SRR6425619
9402,Gentianales,Apocynaceae,Metastelma,,,SRR6425642
10069,Gentianales,Apocynaceae,Neobracea,,,SRR1222614
10439,Gentianales,Apocynaceae,Odontadenia,,,SRR6425622
10547,Gentianales,Apocynaceae,Oncinotis,724137102,,SRR1222616
10715,Gentianales,Apocynaceae,Orthanthera,,,SRR6425638
10743,Gentianales,Apocynaceae,Orthosia,,,SRR934047
10895,Gentianales,Apocynaceae,Pachypodium,,,SRR6425651
11261,Gentianales,Apocynaceae,Pentalinon,728792447,,SRR1222618
11318,Gentianales,Apocynaceae,Pergularia,,,SRR6383882
11339,Gentianales,Apocynaceae,Periploca,1790940676,,SRR1222620
11864,Gentianales,Apocynaceae,Plectaneia,,,SRR6425612
11966,Gentianales,Apocynaceae,Plumeria,1819289327,,SRR6425647
12218,Gentianales,Apocynaceae,Prestonia,,,SRR6425653
12677,Gentianales,Apocynaceae,Pycnobotrya,,,SRR6425610
12915,Gentianales,Apocynaceae,Rhabdadenia,,,SRR1222622
13713,Gentianales,Apocynaceae,Secamone,,,SRR934038
13717,Gentianales,Apocynaceae,Secondatia,,,SRR6425621
13969,Gentianales,Apocynaceae,Skytanthus,,,SRR6425649
14233,Gentianales,Apocynaceae,Stapelia,,,SRR6425643
14239,Gentianales,Apocynaceae,Stathmostelma,,,SRR8870162
14411,Gentianales,Apocynaceae,Stipecoma,,,SRR6425620
14450,Gentianales,Apocynaceae,Strempeliopsis,,,SRR6425632
14735,Gentianales,Apocynaceae,Tassadia,,,SRR6425641
14785,Gentianales,Apocynaceae,Telosma,,,SRR934042
14955,Gentianales,Apocynaceae,Thevetia,,,SRR6425648
15012,Gentianales,Apocynaceae,Thyrsanthella,,,SRR6425623
15090,Gentianales,Apocynaceae,Tonduzia,,,SRR6425635
15142,Gentianales,Apocynaceae,Trachelospermum,1780512278,,SRR6425626
15697,Gentianales,Apocynaceae,Vinca,,,SRR6425636
15698,Gentianales,Apocynaceae,Vincetoxicum,1624800209,,SRR10838756
15852,Gentianales,Apocynaceae,Willughbeia,,,SRR6425616
15877,Gentianales,Apocynaceae,Wrightia,,,SRR1222624
6203,Gentianales,Gelsemiaceae,Gelsemium,1607264576,,SRR1930098
6215,Gentianales,Gentianaceae,Gentiana,1824664281,,SRR12361902
6216,Gentianales,Gentianaceae,Gentianella,,,ERR2862004
13252,Gentianales,Gentianaceae,Sabatia,,,SRR8872026
2299,Gentianales,Rubiaceae,Bullockia,,,SRR8847490
2805,Gentianales,Rubiaceae,Catunaregam,,,SRR7121945
3175,Gentianales,Rubiaceae,Chiococca,,,SRR9087163
3569,Gentianales,Rubiaceae,Coffea,1655371918,,SRR10513215
3805,Gentianales,Rubiaceae,Corynanthe,,,SRR8690411
3894,Gentianales,Rubiaceae,Craterispermum,,,SRR1303602
4517,Gentianales,Rubiaceae,Dentella,,,SRR8666603
4872,Gentianales,Rubiaceae,Diplospora,,,SRR7121910
5876,Gentianales,Rubiaceae,Faramea,,,SRR10595353
5911,Gentianales,Rubiaceae,Fergusonia,,,SRR9174970
6125,Gentianales,Rubiaceae,Galium,1347726969,,SRR12432387
6151,Gentianales,Rubiaceae,Gardenia,1842077769,,SRR9887587
6739,Gentianales,Rubiaceae,Hamelia,,,SRR7122041
7419,Gentianales,Rubiaceae,Hydrophylax,,,SRR11853244
8372,Gentianales,Rubiaceae,Lepidostoma,,,SRR11470058
8413,Gentianales,Rubiaceae,Leptodermis,1863136749,,SRR9839477
9619,Gentianales,Rubiaceae,Mitragyna,1198035403,,SRR5602600
10494,Gentianales,Rubiaceae,Oldenlandia,,,SRR8666421
12539,Gentianales,Rubiaceae,Psydrax,,,SRR8666606
13164,Gentianales,Rubiaceae,Rondeletia,,,ERR1473898
13533,Gentianales,Rubiaceae,Schizocolea,,,SRR10595349
14100,Gentianales,Rubiaceae,Spermacoce,,,SRR8666609
14600,Gentianales,Rubiaceae,Synaptantha,,,SRR8666608
15806,Gentianales,Rubiaceae,Wendlandia,,,SRR8669891
5635,Geraniales,Geraniaceae,Erodium,735955186,,SRR576525
7545,Geraniales,Geraniaceae,Hypseocharis,570880188,,SRR576531
9741,Geraniales,Geraniaceae,Monsonia,309322207,,SRR5279043
11199,Geraniales,Geraniaceae,Pelargonium,1070112049,,SRR5025788
6034,Geraniales,Melianthaceae,Francoa,501770833,,SRR576529
3830,Gigaspermales,Gigaspermaceae,Costesia,,,SRR6441423
6268,Gigaspermales,Gigaspermaceae,Gigaspermum,,,SRR6058868
8779,Gigaspermales,Gigaspermaceae,Lorentziella,,,SRR6058838
10469,Gigaspermales,Gigaspermaceae,Oedipodiella,,,SRR6058962
14386,Gleicheniales,Gleicheniaceae,Sticherus,,,SRR6727969
5480,Gnetales,Ephedraceae,Ephedra,222139869,,ERR845261
6382,Gnetales,Gnetaceae,Gnetum,1050767920,,SRR4132509
6530,Grimmiales,Grimmiaceae,Grimmia,,,SRR6058942
13689,Grimmiales,Grimmiaceae,Scouleria,,,SRR6058953
12633,Grimmiales,Ptychomitriaceae,Ptychomitrium,,,SRR6058925
1929,Grimmiales,Seligeriaceae,Blindia,,,SRR6441420
6585,Gunnerales,Gunneraceae,Gunnera,,,SRR7451106
6871,Hedwigiales,Hedwigiaceae,Hedwigia,,,SRR6441402
12927,Hedwigiales,Rhacocarpaceae,Rhacocarpus,1241931369,,SRR6058947
2144,Hedwigiales ,Hedwigiaceae,Braunia,,,SRR6058976
6872,Hedwigiales ,Hedwigiaceae,Hedwigidium,,,SRR6058937
2524,Hookeriales,Daltoniaceae,Calyptrochaeta,,,SRR6058865
2789,Hookeriales,Daltoniaceae,Catharomnion,,,SRR6058863
4328,Hookeriales,Daltoniaceae,Daltonia,,,SRR6441427
8365,Hookeriales,Daltoniaceae,Lepidopilum,,,SRR6441372
86,Hookeriales,Hookeriaceae,Achrophyllum,,,SRR6058928
4480,Hookeriales,Hookeriaceae,Dendrocyathophorum,,,SRR6058855
4958,Hookeriales,Hookeriaceae,Distichophyllum,,,SRR6058896
7292,Hookeriales,Hookeriaceae,Hookeria,,,SRR6441397
8773,Hookeriales,Hookeriaceae,Lopidium,,,SRR6058845
13493,Hookeriales,Hookeriaceae,Schimperobryum,,,SRR6441356
11696,Hookeriales,Pilotrichaceae,Pilotrichum,,,SRR6441380
7482,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,1511245484,,SRR7076625
15588,Hymenophyllales,Hymenophyllaceae,Vandenboschia,1583107506,,SRR5586278
2431,Hypnales,Amblystegiaceae,Calliergonella,1863131051,,SRR11599040
3062,Hypnales,Brachytheciaceae,Chamberlainia,,1070113796,SRR8473043
9937,Hypnales,Brachytheciaceae,Myuroclada,,,SRR13605954
2802,Hypnales,Catoscopiaceae,Catoscopium,,,SRR6058864
4246,Hypnales,Cryphaeaceae,Cyptodontopsis,,,SRR6058854
9893,Hypnales,Fabroniaceae,Myrinia,,,SRR7174371
6007,Hypnales,Fontinalaceae,Fontinalis,,,SRR11586563
11948,Hypnales,Hylocomiaceae,Pleurozium,,,SRR2513357
9760,Hypnales,Myricaceae,Morella,1195856365,,SRR11634534
1598,Hypnales,Neckeraceae,Baldwiniella,,,SRR6058968
10013,Hypnales,Neckeraceae,Neckeropsis,,,SRR6441406
14903,Hypnales,Neckeraceae,Thamnobryum,,,SRR6441469
10742,Hypnales,Orthorrhynchiaceae,Orthorrhynchium,,,SRR6058966
11803,Hypnales,Plagiotheciaceae,Plagiothecium,,,SRR6058957
12482,Hypnales,Plagiotheciaceae,Pseudotaxiphyllum,,,SRR6058880
12235,Hypnales,Prionodontaceae,Prionodon,,,ERR2391707
2518,Hypnales,Pterobryaceae,Calyptothecium,,,SRR6058860
5754,Hypnales,Pterobryaceae,Euptychium,,,SRR6058876
7764,Hypnales,Pterobryaceae,Jaegerina,,,SRR6441369
12560,Hypnales,Pterobryaceae,Pterobryella,,,SRR6058920
12651,Hypnales,Pterobryaceae,Pulchrinodus,,,SRR6058923
12918,Hypnales,Pterobryaceae,Rhabdodontium,,,SRR6058936
14586,Hypnales,Pterobryaceae,Symphysodontella,,,SRR6441361
7422,Hypnales,Sematophyllaceae,Hydropogonella,,,SRR6058946
14747,Hypnales,Sematophyllaceae,Taxithelium,1277625810,,SRR6441443
9935,Hypnales,Theliaceae,Myurella,,,SRR13576430
928,Hypnales,Thuidiaceae,Anomodon,,529249678,SRR6058934
15156,Hypnales,Trachypodaceae,Trachypodopsis,,,SRR6441476
1825,Hypnodendrales,Cyrtopodaceae,Bescherellia,,,SRR6441422
2125,Hypnodendrales,Hypnodendraceae,Braithwaitea,1865526624,,SRR6441419
7517,Hypnodendrales,Hypnodendraceae,Hypnodendron,,,SRR6058915
9642,Hypnodendrales,Hypnodendraceae,Mniodendron,,,SRR6441411
13623,Hypnodendrales,Hypnodendraceae,Sciadocladus,,,SRR6441358
15128,Hypnodendrales,Hypnodendraceae,Touwiodendron,,,SRR6058903
12765,Hypnodendrales,Racopilaceae,Racopilum,,,SRR6058919
14169,Hypnodendrales,Spiridentaceae,Spiridens,,,SRR6058881
2602,Hypopterygiales,Hypopterygiaceae,Canalohypopterygium,,,SRR6441459
4483,Hypopterygiales,Hypopterygiaceae,Dendrohypopterygium,,,SRR6058848
7540,Hypopterygiales,Hypopterygiaceae,Hypopterygium,,,SRR6058910
572,Icacinales,Icacinaceae,Alsodeiopsis,,,SRR2401789
2737,Icacinales,Icacinaceae,Casimirella,,,SRR2401823
2744,Icacinales,Icacinaceae,Cassinopsis,,,SRR2401834
3200,Icacinales,Icacinaceae,Chlamydocarya,,,SRR2401827
4547,Icacinales,Icacinaceae,Desmostachys,,,SRR2401862
7320,Icacinales,Icacinaceae,Hosiea,,,SRR2401792
7561,Icacinales,Icacinaceae,Icacina,,,SRR2401794
7628,Icacinales,Icacinaceae,Iodes,1277625707,,SRR2401795
8224,Icacinales,Icacinaceae,Lavigeria,,,SRR2401802
8476,Icacinales,Icacinaceae,Leretia,,,SRR2401803
9095,Icacinales,Icacinaceae,Mappia,,,SRR2401804
9096,Icacinales,Icacinaceae,Mappianthus,,,SRR2401805
9597,Icacinales,Icacinaceae,Miquelia,,,SRR2401808
9990,Icacinales,Icacinaceae,Natsiatum,,,SRR2401809
10318,Icacinales,Icacinaceae,Nothapodytes,,,SRR2401810
10816,Icacinales,Icacinaceae,Ottoschulzia,,,SRR2401814
11762,Icacinales,Icacinaceae,Pittosporopsis,1796201531,,SRR2401817
11816,Icacinales,Icacinaceae,Platea,,,SRR2401818
11916,Icacinales,Icacinaceae,Pleurisanthes,,,SRR2401819
12706,Icacinales,Icacinaceae,Pyrenacantha,,,SRR2401825
12953,Icacinales,Icacinaceae,Rhaphiostylis,,,SRR2401828
14206,Icacinales,Icacinaceae,Stachyanthus,,,SRR2401832
10556,Icacinales,Oncothecaceae,Oncotheca,,,SRR2401813
2375,Isoetales,Isoetaceae,Calamaria,,,SRR7240867
7684,Isoetales,Isoetaceae,Isoetes,1436049880,,SRR7909128
947,Jungermanniales,Antheliaceae,Anthelia,,,SRR10443735
9382,Jungermanniales,Calypogeiaceae,Metacalypogeia,,,SRR8246022
10372,Jungermanniales,Cephaloziaceae,Nowellia,,,SRR8246023
10453,Jungermanniales,Cephaloziaceae,Odontoschisma,,,SRR8246024
8046,Jungermanniales,Cephaloziellaceae,Kymatocalyx,,,SRR8666735
7122,Jungermanniales,Geocalycaceae,Heteroscyphus,1707506574,,SRR8245998
7012,Jungermanniales,Herbertaceae,Herbertus,,,SRR8246004
9868,Jungermanniales,Jungermanniaceae,Mylia,,,SRR8246021
11951,Jungermanniales,Jungermanniaceae,Plicanthus,,,SRR8246025
8377,Jungermanniales,Lepidoziaceae,Lepidozia,,,SRR8246002
9530,Jungermanniales,Lepidoziaceae,Micropterygium,,,SRR8862307
11783,Jungermanniales,Plagiochilaceae,Plagiochila,1707506323,,SRR8246001
